fare_scope,matsim_line_id,matsim_route_id,official_operator,operator_scope_status,route_franchise_scope_status,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,fare_resolution_status,fare_resolution_method,official_value_available,model_assumption_used,cost_quality,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,zero_is_explicit_raw_record,candidate_values_hkd_json,candidate_record_count,candidate_min_hkd,candidate_max_hkd,candidate_spread_hkd,selected_candidate_hkd,selection_rationale,source_record_ids_json,source_file,source_sha256,candidate_records_json,source_revision_cutoff_date,source_download_date,cost_effective_date,cost_effective_date_status,passenger_type,payment_medium,service_class,day_type,time_period,transfer_concession_status,eligibility_status,temporal_status
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,10000016,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614811;fare_attributes:614811""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000016"",""fare_attribute_line"":614811,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-17"",""fare_rule_line"":614811,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,12406,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614812;fare_attributes:614812""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12406"",""fare_attribute_line"":614812,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-18"",""fare_rule_line"":614812,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,12407,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614813;fare_attributes:614813""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12407"",""fare_attribute_line"":614813,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-19"",""fare_rule_line"":614813,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,12408,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614814;fare_attributes:614814""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12408"",""fare_attribute_line"":614814,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-20"",""fare_rule_line"":614814,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,13183,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614815;fare_attributes:614815""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""13183"",""fare_attribute_line"":614815,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-21"",""fare_rule_line"":614815,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,6111,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614809;fare_attributes:614809""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6111"",""fare_attribute_line"":614809,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-15"",""fare_rule_line"":614809,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,6113,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614810;fare_attributes:614810""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6113"",""fare_attribute_line"":614810,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-16"",""fare_rule_line"":614810,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,13380,9599,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614808;fare_attributes:614808""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9599"",""fare_attribute_line"":614808,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-13-14"",""fare_rule_line"":614808,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""13380"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,10000016,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614824;fare_attributes:614824""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000016"",""fare_attribute_line"":614824,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-17"",""fare_rule_line"":614824,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,12406,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614825;fare_attributes:614825""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12406"",""fare_attribute_line"":614825,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-18"",""fare_rule_line"":614825,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,12407,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614826;fare_attributes:614826""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12407"",""fare_attribute_line"":614826,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-19"",""fare_rule_line"":614826,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,12408,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614827;fare_attributes:614827""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12408"",""fare_attribute_line"":614827,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-20"",""fare_rule_line"":614827,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,13183,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614828;fare_attributes:614828""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""13183"",""fare_attribute_line"":614828,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-21"",""fare_rule_line"":614828,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6111,6113,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614823;fare_attributes:614823""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6113"",""fare_attribute_line"":614823,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-15-16"",""fare_rule_line"":614823,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6111"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6113,10000016,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614829;fare_attributes:614829""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000016"",""fare_attribute_line"":614829,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-16-17"",""fare_rule_line"":614829,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6113"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6113,12406,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614830;fare_attributes:614830""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12406"",""fare_attribute_line"":614830,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-16-18"",""fare_rule_line"":614830,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6113"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,6113,12407,7.4,7.4,7.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[7.4],1,7.4,7.4,0.0,7.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614831;fare_attributes:614831""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12407"",""fare_attribute_line"":614831,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-16-19"",""fare_rule_line"":614831,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6113"",""price"":7.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
