fare_network_scope,boarding_stop_id,alighting_stop_id,boarding_stop_name_en,alighting_stop_name_en,adult_octopus_fare_hkd,currency,cost_component,fare_amount_role,cost_source,cost_effective_date,cost_effective_date_status,source_record_id,source_file,source_sha256,record_status,candidate_records_json,matching_method,unresolved_reason
light_rail_station_od,1,448,Tuen Mun Ferry Pier,Locwood,7.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000052,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":52,""fare_hkd"":7.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000052""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,450,Tuen Mun Ferry Pier,Tin Wu,7.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000053,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":53,""fare_hkd"":7.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000053""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,455,Tuen Mun Ferry Pier,Ginza,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000054,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":54,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000054""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,460,Tuen Mun Ferry Pier,Tin Shui,7.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000055,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":55,""fare_hkd"":7.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000055""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,468,Tuen Mun Ferry Pier,Chung Fu,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000058,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":58,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000058""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,480,Tuen Mun Ferry Pier,Tin Fu,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000059,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":59,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000059""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,490,Tuen Mun Ferry Pier,Chestwood,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000056,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":56,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000056""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,500,Tuen Mun Ferry Pier,Tin Wing,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000057,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":57,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000057""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,510,Tuen Mun Ferry Pier,Tin Yuet,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000060,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":60,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000060""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,520,Tuen Mun Ferry Pier,Tin Sau,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000061,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":61,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000061""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,530,Tuen Mun Ferry Pier,Wetland Park,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000062,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":62,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000062""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,540,Tuen Mun Ferry Pier,Tin Heng,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000063,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":63,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000063""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,550,Tuen Mun Ferry Pier,Tin Yat,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000064,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":64,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000064""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,560,Tuen Mun Ferry Pier,Shui Pin Wai,7.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000065,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":65,""fare_hkd"":7.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000065""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,570,Tuen Mun Ferry Pier,Fung Nin Road,7.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000066,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":66,""fare_hkd"":7.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000066""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,580,Tuen Mun Ferry Pier,Hong Lok Road,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000067,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":67,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000067""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,590,Tuen Mun Ferry Pier,Tai Tong Road,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000068,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":68,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000068""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,600,Tuen Mun Ferry Pier,Yuen Long,7.7,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000069,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":69,""fare_hkd"":7.7,""source_record_id"":""mtr_light_rail_fares:csv_line_000069""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,1,920,Tuen Mun Ferry Pier,Sam Shing,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000011,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":11,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000011""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,1,Melody Garden,Tuen Mun Ferry Pier,5.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000070,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":70,""fare_hkd"":5.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000070""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,10,Melody Garden,Melody Garden,0.0,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000071,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":71,""fare_hkd"":0.0,""source_record_id"":""mtr_light_rail_fares:csv_line_000071""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,15,Melody Garden,Butterfly,5.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000072,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":72,""fare_hkd"":5.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000072""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,20,Melody Garden,Light Rail Depot,5.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000073,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":73,""fare_hkd"":5.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000073""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,30,Melody Garden,Lung Mun,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000074,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":74,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000074""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,40,Melody Garden,Tsing Shan Tsuen,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000080,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":80,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000080""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,50,Melody Garden,Tsing Wun,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000081,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":81,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000081""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,60,Melody Garden,Kin On,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000082,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":82,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000082""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,70,Melody Garden,Ho Tin,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000083,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":83,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000083""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,75,Melody Garden,Choy Yee Bridge,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000084,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":84,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000084""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,80,Melody Garden,Affluence,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000085,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":85,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000085""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,90,Melody Garden,Tuen Mun Hospital,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000101,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":101,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000101""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,100,Melody Garden,Siu Hong,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000102,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":102,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000102""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,110,Melody Garden,Kei Lun,6.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000103,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":103,""fare_hkd"":6.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000103""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,120,Melody Garden,Ching Chung,6.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000104,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":104,""fare_hkd"":6.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000104""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,130,Melody Garden,Kin Sang,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000105,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":105,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000105""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,140,Melody Garden,Tin King,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000106,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":106,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000106""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,150,Melody Garden,Leung King,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000107,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":107,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000107""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,160,Melody Garden,San Wai,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000108,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":108,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000108""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,170,Melody Garden,Shek Pai,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000086,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":86,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000086""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,180,Melody Garden,Shan King (North),5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000087,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":87,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000087""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,190,Melody Garden,Shan King (South),5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000088,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":88,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000088""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,200,Melody Garden,Ming Kum,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000089,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":89,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000089""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,212,Melody Garden,Tai Hing (North),5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000090,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":90,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000090""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,220,Melody Garden,Tai Hing (South),5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000091,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":91,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000091""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,230,Melody Garden,Ngan Wai,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000092,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":92,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000092""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,240,Melody Garden,Siu Hei,5.1,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000075,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":75,""fare_hkd"":5.1,""source_record_id"":""mtr_light_rail_fares:csv_line_000075""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,250,Melody Garden,Hoi Wong Road,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000076,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":76,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000076""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,260,Melody Garden,Goodview Garden,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000077,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":77,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000077""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,265,Melody Garden,Siu Lun,5.3,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000078,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":78,""fare_hkd"":5.3,""source_record_id"":""mtr_light_rail_fares:csv_line_000078""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,270,Melody Garden,On Ting,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000093,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":93,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000093""}]",exact_ordered_stop_id_raw_csv_record,
light_rail_station_od,10,275,Melody Garden,Yau Oi,5.4,HKD,public_transport_fare,base_adult_octopus_fare_before_unmodelled_concessions,mtr_light_rail_fares,2024-06-30,external_official_reference_not_locally_archived,mtr_light_rail_fares:csv_line_000094,data/transit/hongkong/MTR/light_rail_fares.csv,f5d229966a8ecfe73eb701c554113de0247a709fd746ff995bd3d0068230c6a8,available,"[{""csv_line"":94,""fare_hkd"":5.4,""source_record_id"":""mtr_light_rail_fares:csv_line_000094""}]",exact_ordered_stop_id_raw_csv_record,
