"YR_MTH","MODE","TTD_PTO_CODE","FRANCHISE_TYPE","RAIL_LINE","PAX","PAX_INDI"
"202104","Ferries","STF","","",837.802,""
"202104","Railways","MTRC","","Airport",155.536,""
"202104","Railways","MTRC","","LRT",11034.857,""
"202104","Fran_Bus","CTB","1","",12512.41,""
"202105","Railways","HKT","","",4203.228,""
"202105","Railways","MTRC","","LRT",12234.95,""
"202105","Ferries","LFS","","",1127.568,""
"202105","TAX","TAX","","",24338.261,""
"202105","RS","RS","","",5569,""
"202105","LRB","LRB","","",4338.278,""
"202105","PLB","GMB","","",40260.407,""
"202105","PLB","RMB","","",6643.58,""
"202105","Ferries","NWFF","","",1043.385,""
"202105","Fran_Bus","KMB","","",77958.71,""
"202105","Fran_Bus","CTB","1","",13331.774,""
"202105","Fran_Bus","CTB","2","",1717.692,""
"202105","Fran_Bus","NWFB","","",12606.4,""
"202105","Fran_Bus","LWB","","",2424.005,""
"202105","Fran_Bus","NLB","","",2120.244,""
"202105","Railways","MTRC","","Local",117796.422,""
"202105","Railways","MTRC","","Airport",163.85,""
"202105","Ferries","STF","","",730.852,""
"202106","PLB","GMB","","",39277.197,""
"202106","PLB","RMB","","",6483.418,""
"202106","Ferries","NWFF","","",962.558,""
"202106","Ferries","STF","","",723.157,""
"202106","Ferries","LFS","","",1011.494,""
"202106","TAX","TAX","","",23856.732,""
"202106","RS","RS","","",5539.284,""
"202106","LRB","LRB","","",4252.121,""
"202106","Fran_Bus","KMB","","",76258.41,""
"202106","Fran_Bus","CTB","1","",13044.342,""
"202106","Fran_Bus","CTB","2","",1703.837,""
"202106","Fran_Bus","NWFB","","",12271.901,""
"202106","Fran_Bus","LWB","","",2386.625,""
"202106","Fran_Bus","NLB","","",2085.517,""
"202106","Railways","MTRC","","Local",118193.848,""
"202106","Railways","MTRC","","Airport",171.565,""
"202106","Railways","MTRC","","LRT",12111.299,""
"202106","Railways","HKT","","",3906.24,""
"202107","Ferries","NWFF","","",1061.898,""
"202107","Fran_Bus","LWB","","",2454.835,""
"202107","PLB","GMB","","",40314.238,""
"202107","Railways","HKT","","",3979.516,""
"202107","Railways","MTRC","","LRT",12513.983,""
"202107","Railways","MTRC","","Airport",183.419,""
"202107","Railways","MTRC","","Local",125706.559,""
"202107","Fran_Bus","NLB","","",2233.216,""
"202107","Ferries","STF","","",852.678,""
"202107","Ferries","LFS","","",1048.059,""
"202107","TAX","TAX","","",24948.501,""
"202107","RS","RS","","",5774.479,""
"202107","LRB","LRB","","",4354.833,""
"202107","Fran_Bus","KMB","","",76731.279,""
"202107","Fran_Bus","CTB","1","",13435.991,""
"202107","Fran_Bus","CTB","2","",1735.696,""
"202107","Fran_Bus","NWFB","","",12643.82,""
"202107","PLB","RMB","","",6655.249,""
"202108","LRB","LRB","","",4315.383,""
"202108","RS","RS","","",5999.793,""
"202108","TAX","TAX","","",25137.948,""
"202108","Ferries","LFS","","",1063.87,""
"202108","Ferries","STF","","",869.304,""
"202108","Ferries","NWFF","","",1118.201,""
"202108","PLB","RMB","","",6674.575,""
"202108","PLB","GMB","","",40688.13,""
"202108","Fran_Bus","KMB","","",77236.406,""
"202108","Railways","HKT","","",4079.75,""
"202108","Railways","MTRC","","LRT",12479.394,""
"202108","Railways","MTRC","","Airport",209.25,""
"202108","Railways","MTRC","","Local",127736.233,""
"202108","Fran_Bus","NLB","","",2257.224,""
"202108","Fran_Bus","LWB","","",2495.499,""
"202108","Fran_Bus","NWFB","","",12766.048,""
"202108","Fran_Bus","CTB","2","",1759.027,""
"202108","Fran_Bus","CTB","1","",13553.746,""
"202109","Fran_Bus","KMB","","",79244.903,""
"202109","Railways","HKT","","",4088.722,""
"202109","Fran_Bus","CTB","2","",1723.396,""
"202109","Fran_Bus","NWFB","","",13199.568,""
"202109","Fran_Bus","LWB","","",2425.854,""
"202109","Fran_Bus","NLB","","",2394.527,""
"202109","Railways","MTRC","","Local",129635.898,""
"202109","Railways","MTRC","","Airport",196.899,""
"202109","Railways","MTRC","","LRT",13173.517,""
"202109","LRB","LRB","","",4614.017,""
"202109","RS","RS","","",5964.539,""
"202109","TAX","TAX","","",24816.893,""
"202109","Ferries","LFS","","",1047.729,""
"202109","Ferries","STF","","",722.549,""
"202109","Ferries","NWFF","","",1014.082,""
"202109","PLB","RMB","","",6761.974,""
"202109","PLB","GMB","","",41488.347,""
"202109","Fran_Bus","CTB","1","",13883.128,""
"202110","Fran_Bus","NWFB","","",12448.73,""
"202110","Fran_Bus","LWB","","",2320.304,""
"202110","Fran_Bus","NLB","","",2222.667,""
"202110","Railways","MTRC","","Local",124994.91,""
"202110","Railways","MTRC","","Airport",185.917,""
"202110","Railways","MTRC","","LRT",12548.413,""
"202110","Railways","HKT","","",4003.551,""
"202110","Fran_Bus","KMB","","",74238.016,""
"202110","Fran_Bus","CTB","1","",12842.145,""
"202110","Fran_Bus","CTB","2","",1622.677,""
"202110","PLB","GMB","","",39070.121,""
"202110","PLB","RMB","","",6358.803,""
"202110","Ferries","NWFF","","",1021.82,""
"202110","Ferries","STF","","",746.647,""
"202110","Ferries","LFS","","",1034.565,""
"202110","TAX","TAX","","",23477.435,""
"202110","RS","RS","","",5668.636,""
"202110","LRB","LRB","","",4308.338,""
"202111","Railways","MTRC","","Local",131640.707,""
"202111","Fran_Bus","NLB","","",2398.19,""
"202111","Railways","MTRC","","LRT",12910.595,""
"202111","Railways","HKT","","",4320.727,""
"202111","Railways","MTRC","","Airport",177.852,""
"202111","Fran_Bus","LWB","","",2528.572,""
"202111","Fran_Bus","NWFB","","",13453.48,""
"202111","Fran_Bus","CTB","2","",1784.154,""
"202111","Fran_Bus","CTB","1","",13909.101,""
"202111","Fran_Bus","KMB","","",80005.022,""
"202111","LRB","LRB","","",4603.783,""
"202111","RS","RS","","",6069.976,""
"202111","TAX","TAX","","",24316.726,""
"202111","Ferries","LFS","","",1169.6,""
"202111","Ferries","STF","","",849.116,""
"202111","Ferries","NWFF","","",1146.641,""
"202111","PLB","RMB","","",6756.333,""
"202111","PLB","GMB","","",41461.868,""
"202112","Ferries","LFS","","",1190.803,""
"202112","Fran_Bus","KMB","","",78951.058,""
"202112","RS","RS","","",6097.664,""
"202112","LRB","LRB","","",4651.714,""
"202112","Ferries","STF","","",1153.236,""
"202112","Ferries","NWFF","","",1180.509,""
"202112","PLB","RMB","","",6781.705,""
"202112","PLB","GMB","","",41214.421,""
"202112","Railways","HKT","","",4529.682,""
"202112","Railways","MTRC","","LRT",12900.903,""
"202112","Railways","MTRC","","Airport",228.223,""
"202112","Railways","MTRC","","Local",136151.045,""
"202112","Fran_Bus","NLB","","",2371.748,""
"202112","Fran_Bus","LWB","","",2599.285,""
"202112","Fran_Bus","NWFB","","",13747.86,""
"202112","Fran_Bus","CTB","2","",1827.617,""
"202112","Fran_Bus","CTB","1","",14175.783,""
"202112","TAX","TAX","","",25306.99,""
"202201","PLB","GMB","","",36728.913,""
"202201","PLB","RMB","","",5268.427,""
"202201","Ferries","NWFF","","",930.729,""
"202201","Ferries","STF","","",641.848,""
"202201","Ferries","LFS","","",948.833,""
"202201","TAX","TAX","","",21374.324,""
"202201","RS","RS","","",5246.592,""
"202201","LRB","LRB","","",3927.288,""
"202201","Railways","MTRC","","LRT",10928.918,""
"202201","Railways","HKT","","",3729.144,""
"202201","Fran_Bus","KMB","","",69152.653,""
"202201","Fran_Bus","CTB","1","",11569.575,""
"202201","Fran_Bus","CTB","2","",1575.136,""
"202201","Fran_Bus","NWFB","","",11368.933,""
"202201","Fran_Bus","LWB","","",2289.809,""
"202201","Fran_Bus","NLB","","",1980.107,""
"202201","Railways","MTRC","","Local",110237.545,""
"202201","Railways","MTRC","","Airport",175.27,""
"202202","Fran_Bus","CTB","2","",1051.124,""
"202202","Fran_Bus","NWFB","","",6706.102,""
"202202","Fran_Bus","LWB","","",1611.686,""
"202202","Fran_Bus","NLB","","",1301.86,""
"202202","Railways","MTRC","","Local",62817.016,""
"202202","Railways","MTRC","","Airport",119.865,""
"202202","Railways","MTRC","","LRT",6570.759,""
"202202","Railways","HKT","","",2359.395,""
"202202","Fran_Bus","KMB","","",40526.295,""
"202202","Fran_Bus","CTB","1","",6847.819,""
"202202","PLB","GMB","","",22635.134,""
"202202","PLB","RMB","","",3215.799,""
"202202","Ferries","NWFF","","",618.819,""
"202202","Ferries","STF","","",381.494,""
"202202","Ferries","LFS","","",601.6,""
"202202","TAX","TAX","","",15237.074,""
"202202","RS","RS","","",3405.025,""
"202202","LRB","LRB","","",2342.262,""
"202203","Fran_Bus","LWB","","",1732.374,""
"202203","Fran_Bus","NLB","","",1214.269,""
"202203","Railways","MTRC","","Local",65279.108,""
"202203","Railways","MTRC","","Airport",135.656,""
"202203","Railways","MTRC","","LRT",6555.037,""
"202203","Railways","HKT","","",2497.638,""
"202203","PLB","GMB","","",23583.261,""
"202203","PLB","RMB","","",3348.027,""
"202203","Ferries","NWFF","","",535.602,""
"202203","Ferries","STF","","",331.547,""
"202203","Ferries","LFS","","",589.325,""
"202203","TAX","TAX","","",14802.435,""
"202203","RS","RS","","",3318.531,""
"202203","LRB","LRB","","",2569.067,""
"202203","Fran_Bus","KMB","","",40831.559,""
"202203","Fran_Bus","CTB","1","",6413.597,""
"202203","Fran_Bus","CTB","2","",1064.33,""
"202203","Fran_Bus","NWFB","","",6410.368,""
"202204","Fran_Bus","KMB","","",57595.057,""
"202204","Fran_Bus","CTB","1","",8857.786,""
"202204","Fran_Bus","CTB","2","",1302.592,""
"202204","Fran_Bus","NWFB","","",9002.654,""
"202204","Fran_Bus","LWB","","",2151.379,""
"202204","Fran_Bus","NLB","","",1823.647,""
"202204","Railways","MTRC","","Local",91071.958,""
"202204","Railways","MTRC","","Airport",155.393,""
"202204","Railways","MTRC","","LRT",8758.95,""
"202204","Railways","HKT","","",3323.141,""
"202204","Ferries","LFS","","",1079.387,""
"202204","TAX","TAX","","",19335.92,""
"202204","RS","RS","","",4247.796,""
"202204","LRB","LRB","","",3424.496,""
"202204","PLB","GMB","","",30982.567,""
"202204","PLB","RMB","","",4369.137,""
"202204","Ferries","NWFF","","",1066.699,""
"202204","Ferries","STF","","",654.57,""
"202205","Fran_Bus","KMB","","",71897.314,""
"202205","Fran_Bus","CTB","1","",11144.357,""
"202205","Fran_Bus","CTB","2","",1460.529,""
"202205","Fran_Bus","NWFB","","",11184.143,""
"202205","Fran_Bus","LWB","","",2391.59,""
"202205","Fran_Bus","NLB","","",2089.686,""
"202205","Railways","MTRC","","Local",119681.982,""
"202205","Railways","MTRC","","Airport",182.392,""
"202205","Railways","MTRC","","LRT",11891.269,""
"202205","Railways","HKT","","",3918.96,""
"202205","PLB","GMB","","",37798.746,""
"202205","PLB","RMB","","",5277.402,""
"202205","Ferries","NWFF","","",998.545,""
"202205","Ferries","STF","","",652.939,""
"202205","Ferries","LFS","","",1024.175,""
"202205","TAX","TAX","","",23751.917,""
"202205","RS","RS","","",5280.476,""
"202205","LRB","LRB","","",4232.679,""
"202206","Railways","MTRC","","Local",121669.057,""
"202206","Railways","MTRC","","Airport",194.569,""
"202206","Railways","MTRC","","LRT",12216.831,""
"202206","Railways","HKT","","",3746.089,""
"202206","Fran_Bus","KMB","","",72706.78,""
"202206","Fran_Bus","CTB","1","",11399.938,""
"202206","Fran_Bus","CTB","2","",1491.951,""
"202206","Fran_Bus","NWFB","","",11435.876,""
"202206","Fran_Bus","LWB","","",2428.133,""
"202206","Fran_Bus","NLB","","",2095.102,""
"202206","PLB","GMB","","",38396.626,""
"202206","PLB","RMB","","",5284.625,""
"202206","Ferries","NWFF","","",948.375,""
"202206","Ferries","STF","","",580.518,""
"202206","Ferries","LFS","","",964.088,""
"202206","TAX","TAX","","",24265.846,""
"202206","RS","RS","","",5458.852,""
"202206","LRB","LRB","","",4290.845,""
"202207","Fran_Bus","CTB","2","",1502.267,""
"202207","Fran_Bus","NWFB","","",11570.361,""
"202207","Fran_Bus","KMB","","",72846.516,""
"202207","Railways","MTRC","","Local",122911.806,""
"202207","Railways","MTRC","","Airport",213.144,""
"202207","Railways","MTRC","","LRT",12368.263,""
"202207","Railways","HKT","","",3673.08,""
"202207","PLB","GMB","","",38411.522,""
"202207","PLB","RMB","","",5244.87,""
"202207","Ferries","NWFF","","",928.357,""
"202207","Ferries","STF","","",693.45,""
"202207","LRB","LRB","","",4270.305,""
"202207","RS","RS","","",5393.108,""
"202207","TAX","TAX","","",23826.511,""
"202207","Ferries","LFS","","",888.384,""
"202207","Fran_Bus","NLB","","",2107.893,""
"202207","Fran_Bus","LWB","","",2458.603,""
"202207","Fran_Bus","CTB","1","",11518.83,""
"202208","LRB","LRB","","",4285.96,""
"202208","RS","RS","","",5599.627,""
"202208","TAX","TAX","","",23611.023,""
"202208","Ferries","LFS","","",921.159,""
"202208","Ferries","STF","","",618.253,""
"202208","Ferries","NWFF","","",994.087,""
"202208","PLB","RMB","","",5306.677,""
"202208","PLB","GMB","","",39126.329,""
"202208","Railways","HKT","","",3569.39,""
"202208","Railways","MTRC","","LRT",12217.606,""
"202208","Railways","MTRC","","Airport",277.78,""
"202208","Railways","MTRC","","Local",126947.824,""
"202208","Fran_Bus","NLB","","",2154.271,""
"202208","Fran_Bus","LWB","","",2607.085,""
"202208","Fran_Bus","CTB","2","",1579.046,""
"202208","Fran_Bus","NWFB","","",11725.735,""
"202208","Fran_Bus","CTB","1","",11753.063,""
"202208","Fran_Bus","KMB","","",73956.071,""
"202209","Railways","MTRC","","Local",126956.934,""
"202209","Railways","HKT","","",3734.752,""
"202209","Fran_Bus","LWB","","",2608.987,""
"202209","Fran_Bus","NWFB","","",12212.64,""
"202209","Fran_Bus","CTB","1","",12176.188,""
"202209","Fran_Bus","KMB","","",75920.972,""
"202209","PLB","GMB","","",39701.343,""
"202209","PLB","RMB","","",5325.752,""
"202209","Ferries","NWFF","","",969.071,""
"202209","Ferries","STF","","",612.192,""
"202209","Ferries","LFS","","",986.69,""
"202209","TAX","TAX","","",23368.748,""
"202209","RS","RS","","",5591.648,""
"202209","LRB","LRB","","",4621.106,""
"202209","Fran_Bus","CTB","2","",1577.888,""
"202209","Railways","MTRC","","Airport",293.862,""
"202209","Railways","MTRC","","LRT",12693.183,""
"202209","Fran_Bus","NLB","","",2232.738,""
"202210","Railways","HKT","","",4084.698,""
"202210","LRB","LRB","","",4856.623,""
"202210","Railways","MTRC","","Airport",361.299,""
"202210","Railways","MTRC","","Local",131467.549,""
"202210","Fran_Bus","NLB","","",2373.647,""
"202210","Fran_Bus","LWB","","",2755.277,""
"202210","Fran_Bus","NWFB","","",12922.515,""
"202210","Fran_Bus","CTB","2","",1707.408,""
"202210","Fran_Bus","CTB","1","",12667.869,""
"202210","Fran_Bus","KMB","","",79216.12,""
"202210","PLB","GMB","","",41283.336,""
"202210","PLB","RMB","","",5424.023,""
"202210","Ferries","NWFF","","",1124.38,""
"202210","Ferries","STF","","",717.569,""
"202210","Ferries","LFS","","",1129.46,""
"202210","TAX","TAX","","",23811.416,""
"202210","RS","RS","","",5766.424,""
"202210","Railways","MTRC","","LRT",13028.605,""
"202211","Railways","HKT","","",3856.933,""
"202211","Railways","MTRC","","LRT",12323.959,""
"202211","Railways","MTRC","","Airport",450.721,""
"202211","Railways","MTRC","","Local",126856.117,""
"202211","Fran_Bus","NLB","","",2204.607,""
"202211","Fran_Bus","LWB","","",2751.68,""
"202211","Fran_Bus","NWFB","","",12234.929,""
"202211","Fran_Bus","CTB","2","",1729.588,""
"202211","LRB","LRB","","",4672.37,""
"202211","Fran_Bus","KMB","","",75495.981,""
"202211","Fran_Bus","CTB","1","",12102.207,""
"202211","RS","RS","","",5541.241,""
"202211","TAX","TAX","","",22672.372,""
"202211","Ferries","LFS","","",1027.381,""
"202211","Ferries","STF","","",676.257,""
"202211","Ferries","NWFF","","",1012.106,""
"202211","PLB","RMB","","",5080.397,""
"202211","PLB","GMB","","",39064.751,""
"202212","Fran_Bus","KMB","","",75315.024,""
"202212","PLB","GMB","","",39368.517,""
"202212","Fran_Bus","CTB","2","",1824.759,""
"202212","Fran_Bus","NWFB","","",12379.86,""
"202212","Fran_Bus","LWB","","",2863.191,""
"202212","Fran_Bus","NLB","","",2235.435,""
"202212","Railways","MTRC","","Local",129122.892,""
"202212","Railways","MTRC","","Airport",541.762,""
"202212","Railways","MTRC","","LRT",12161.403,""
"202212","Railways","HKT","","",4065.125,""
"202212","LRB","LRB","","",4737.147,""
"202212","RS","RS","","",5514.496,""
"202212","TAX","TAX","","",23498.527,""
"202212","Ferries","LFS","","",1068.256,""
"202212","Ferries","STF","","",952.685,""
"202212","Ferries","NWFF","","",1083.521,""
"202212","PLB","RMB","","",5058.455,""
"202212","Fran_Bus","CTB","1","",12103.301,""
"202301","PLB","GMB","","",38487.789,""
"202301","PLB","RMB","","",4886.428,""
"202301","Ferries","NWFF","","",1125.22,""
"202301","Ferries","STF","","",873.45,""
"202301","Ferries","LFS","","",1052.248,""
"202301","TAX","TAX","","",22548.884,""
"202301","RS","RS","","",5329.244,""
"202301","LRB","LRB","","",4653.204,""
"202301","Fran_Bus","KMB","","",74444.4,""
"202301","Fran_Bus","CTB","1","",11915.133,""
"202301","Fran_Bus","CTB","2","",2033.785,""
"202301","Fran_Bus","NWFB","","",12161.403,""
"202301","Fran_Bus","LWB","","",3026.924,""
"202301","Fran_Bus","NLB","","",2425.234,""
"202301","Railways","MTRC","","Local",126779.414,""
"202301","Railways","MTRC","","Airport",614.246,""
"202301","Railways","MTRC","","LRT",12157.291,""
"202301","Railways","HKT","","",4019.368,""
"202302","Fran_Bus","KMB","","",73580.146,""
"202302","Fran_Bus","CTB","1","",12218.611,""
"202302","Fran_Bus","CTB","2","",2201.774,""
"202302","Fran_Bus","NWFB","","",11945.512,""
"202302","Fran_Bus","LWB","","",3157.306,""
"202302","Fran_Bus","NLB","","",2461.024,""
"202302","Railways","MTRC","","Local",130407.141,""
"202302","Railways","MTRC","","Airport",589.11,""
"202302","Railways","MTRC","","LRT",11822.484,""
"202302","Railways","HKT","","",3843.743,""
"202302","PLB","GMB","","",37737.505,""
"202302","PLB","RMB","","",4729.46,""
"202302","Ferries","NWFF","","",972.991,""
"202302","Ferries","STF","","",857.896,""
"202302","Ferries","LFS","","",982.342,""
"202302","TAX","TAX","","",21352.139,""
"202302","RS","RS","","",5131.735,""
"202302","LRB","LRB","","",4566.013,""
"202303","Fran_Bus","LWB","","",3585.799,""
"202303","Fran_Bus","NLB","","",2747.027,""
"202303","Railways","MTRC","","Local",146397.828,""
"202303","Railways","MTRC","","Airport",762.96,""
"202303","Railways","MTRC","","LRT",12981.091,""
"202303","Railways","HKT","","",4293.218,""
"202303","TAX","TAX","","",23224.596,""
"202303","RS","RS","","",5731.848,""
"202303","LRB","LRB","","",5128.801,""
"202303","Fran_Bus","KMB","","",81663.413,""
"202303","Fran_Bus","CTB","1","",13848.662,""
"202303","Fran_Bus","CTB","2","",2549.161,""
"202303","Fran_Bus","NWFB","","",13356.949,""
"202303","PLB","GMB","","",41929.696,""
"202303","PLB","RMB","","",5196.211,""
"202303","Ferries","NWFF","","",1085.602,""
"202303","Ferries","STF","","",1201.732,""
"202303","Ferries","LFS","","",1090.203,""
"202304","Fran_Bus","KMB","","",73582.863,""
"202304","Fran_Bus","CTB","1","",12425.635,""
"202304","PLB","GMB","","",37992.84,""
"202304","PLB","RMB","","",4680.535,""
"202304","Ferries","NWFF","","",1135.619,""
"202304","Ferries","STF","","",1316.199,""
"202304","Ferries","LFS","","",1046.219,""
"202304","Fran_Bus","CTB","2","",2528.271,""
"202304","Fran_Bus","NWFB","","",12075.902,""
"202304","Fran_Bus","LWB","","",3505.461,""
"202304","Fran_Bus","NLB","","",2625.73,""
"202304","Railways","MTRC","","Local",132522.047,""
"202304","Railways","MTRC","","Airport",873.183,""
"202304","Railways","MTRC","","LRT",11666.14,""
"202304","Railways","HKT","","",3968.552,""
"202304","TAX","TAX","","",21814.792,""
"202304","RS","RS","","",5269.89,""
"202304","LRB","LRB","","",4595.62,""
"202305","Fran_Bus","KMB","","",78082.924,""
"202305","Fran_Bus","CTB","1","",13349.837,""
"202305","Fran_Bus","CTB","2","",2573.86,""
"202305","Fran_Bus","NWFB","","",12699.016,""
"202305","Fran_Bus","LWB","","",3554.729,""
"202305","Fran_Bus","NLB","","",2730.873,""
"202305","Railways","MTRC","","Local",139560.148,""
"202305","Railways","MTRC","","Airport",875.697,""
"202305","Railways","MTRC","","LRT",12705.756,""
"202305","Railways","HKT","","",4131.687,""
"202305","Ferries","NWFF","","",1026.915,""
"202305","Ferries","STF","","",1207.916,""
"202305","Ferries","LFS","","",999.845,""
"202305","TAX","TAX","","",22947.129,""
"202305","RS","RS","","",5735.194,""
"202305","LRB","LRB","","",4897.014,""
"202305","PLB","GMB","","",40707.18,""
"202305","PLB","RMB","","",4973.311,""
"202306","Fran_Bus","KMB","","",76684.7,""
"202306","Fran_Bus","CTB","1","",13145.2,""
"202306","Fran_Bus","CTB","2","",2550.258,""
"202306","Fran_Bus","NWFB","","",12436.858,""
"202306","Fran_Bus","LWB","","",3505.288,""
"202306","Fran_Bus","NLB","","",2666.052,""
"202306","Railways","MTRC","","Local",137209.891,""
"202306","Railways","MTRC","","Airport",850.306,""
"202306","Railways","MTRC","","LRT",12618.471,""
"202306","Railways","HKT","","",3854.205,""
"202306","PLB","GMB","","",39789.01,""
"202306","PLB","RMB","","",4791.204,""
"202306","Ferries","NWFF","","",888.752,""
"202306","Ferries","STF","","",1147.724,""
"202306","Ferries","LFS","","",908.757,""
"202306","TAX","TAX","","",22456.397,""
"202306","RS","RS","","",5708.358,""
"202306","LRB","LRB","","",4808.544,""
"202307","Fran_Bus","KMB","","",76622.642,""
"202307","Fran_Bus","CTB","3","",25523.763,""
"202307","Fran_Bus","CTB","2","",2736.056,""
"202307","Fran_Bus","LWB","","",3704.601,""
"202307","Fran_Bus","NLB","","",2757.651,""
"202307","Railways","MTRC","","Local",142279.473,""
"202307","Railways","MTRC","","Airport",1000.383,""
"202307","Railways","MTRC","","LRT",12663.962,""
"202307","Railways","HKT","","",3970.02,""
"202307","PLB","GMB","","",39752.985,""
"202307","PLB","RMB","","",4770.799,""
"202307","Ferries","NWFF","","",953.252,""
"202307","Ferries","STF","","",1516.553,""
"202307","Ferries","LFS","","",898.816,""
"202307","TAX","TAX","","",22782.55,""
"202307","RS","RS","","",5640.72,""
"202307","LRB","LRB","","",4693.423,""
"202308","Railways","MTRC","","Airport",1039.977,""
"202308","Railways","MTRC","","LRT",12522.851,""
"202308","Fran_Bus","NLB","","",2850.851,""
"202308","Fran_Bus","LWB","","",3970.644,""
"202308","Fran_Bus","CTB","2","",2894.196,""
"202308","Fran_Bus","CTB","3","",26409.572,""
"202308","Fran_Bus","KMB","","",78375.821,""
"202308","LRB","LRB","","",4737.187,""
"202308","RS","RS","","",5799.594,""
"202308","TAX","TAX","","",23169.299,""
"202308","Ferries","LFS","","",970.833,""
"202308","Ferries","STF","","",1655.942,""
"202308","Ferries","NWFF","","",1048.621,""
"202308","PLB","RMB","","",4888.484,""
"202308","PLB","GMB","","",40820.271,""
"202308","Railways","HKT","","",3999.028,""
"202308","Railways","MTRC","","Local",147593.298,""
"202309","RS","RS","","",5469.275,""
"202309","TAX","TAX","","",20468.802,""
"202309","Ferries","LFS","","",859.613,""
"202309","Ferries","STF","","",950.385,""
"202309","Ferries","NWFF","","",812.516,""
"202309","PLB","RMB","","",4462.439,""
"202309","PLB","GMB","","",37550.094,""
"202309","Railways","HKT","","",3698.674,""
"202309","LRB","LRB","","",4654.546,""
"202309","Railways","MTRC","","Airport",1005.175,""
"202309","Railways","MTRC","","Local",134427.133,""
"202309","Fran_Bus","NLB","","",2625.074,""
"202309","Fran_Bus","LWB","","",3375.105,""
"202309","Fran_Bus","CTB","2","",2352.553,""
"202309","Fran_Bus","CTB","3","",23984.094,""
"202309","Fran_Bus","KMB","","",72554.062,""
"202309","Railways","MTRC","","LRT",12459.792,""
"202310","Fran_Bus","KMB","","",78055.826,""
"202310","Fran_Bus","CTB","3","",26276.698,""
"202310","LRB","LRB","","",4962.422,""
"202310","RS","RS","","",5670.43,""
"202310","TAX","TAX","","",21444.399,""
"202310","Ferries","LFS","","",1007.857,""
"202310","Ferries","STF","","",1331.529,""
"202310","Ferries","NWFF","","",989.761,""
"202310","PLB","RMB","","",4784.849,""
"202310","PLB","GMB","","",40349.503,""
"202310","Railways","HKT","","",4206.432,""
"202310","Railways","MTRC","","LRT",12833.562,""
"202310","Railways","MTRC","","Airport",1072.373,""
"202310","Railways","MTRC","","Local",144766.63,""
"202310","Fran_Bus","NLB","","",2912.736,""
"202310","Fran_Bus","LWB","","",3730.201,""
"202310","Fran_Bus","CTB","2","",2755.008,""
"202311","Ferries","LFS","","",1084.294,""
"202311","TAX","TAX","","",21571.697,""
"202311","Railways","HKT","","",4416.766,""
"202311","Ferries","STF","","",1266.753,""
"202311","Ferries","NWFF","","",1037.306,""
"202311","PLB","RMB","","",4795.513,""
"202311","PLB","GMB","","",41406.577,""
"202311","Fran_Bus","KMB","","",81068.614,""
"202311","Fran_Bus","CTB","3","",27320.917,""
"202311","Fran_Bus","CTB","2","",2809.725,""
"202311","Fran_Bus","LWB","","",3825.563,""
"202311","Fran_Bus","NLB","","",3000.498,""
"202311","Railways","MTRC","","Local",147535.212,""
"202311","Railways","MTRC","","Airport",1004.956,""
"202311","Railways","MTRC","","LRT",12979.941,""
"202311","RS","RS","","",5807.644,""
"202311","LRB","LRB","","",5074.466,""
"202312","Railways","MTRC","","Local",148785.789,""
"202312","Railways","MTRC","","Airport",1155.08,""
"202312","Railways","MTRC","","LRT",12590.954,""
"202312","Railways","HKT","","",4491.529,""
"202312","PLB","GMB","","",40225.525,""
"202312","PLB","RMB","","",4636.021,""
"202312","Ferries","NWFF","","",1015.624,""
"202312","Fran_Bus","NLB","","",3032.683,""
"202312","Fran_Bus","LWB","","",3996.251,""
"202312","Fran_Bus","CTB","2","",2997.901,""
"202312","Fran_Bus","CTB","3","",26853.854,""
"202312","Fran_Bus","KMB","","",78864.809,""
"202312","LRB","LRB","","",4921.5,""
"202312","RS","RS","","",5647.381,""
"202312","TAX","TAX","","",21920.181,""
"202312","Ferries","LFS","","",1059.159,""
"202312","Ferries","STF","","",1640.898,""
"202401","PLB","RMB","","",4751.133,""
"202401","Ferries","NWFF","","",962.46,""
"202401","Ferries","STF","","",1468.371,""
"202401","Ferries","LFS","","",1045.466,""
"202401","TAX","TAX","","",21770.244,""
"202401","RS","RS","","",5832.532,""
"202401","PLB","GMB","","",41586.286,""
"202401","LRB","LRB","","",5097.573,""
"202401","Fran_Bus","KMB","","",81322.111,""
"202401","Fran_Bus","CTB","3","",27679.078,""
"202401","Fran_Bus","CTB","2","",2962.782,""
"202401","Fran_Bus","LWB","","",3977.345,""
"202401","Fran_Bus","NLB","","",2964.365,""
"202401","Railways","MTRC","","Local",150194.147,""
"202401","Railways","MTRC","","Airport",1158.006,""
"202401","Railways","MTRC","","LRT",13066.599,""
"202401","Railways","HKT","","",4456.821,""
"202402","Ferries","LFS","","",1016.159,""
"202402","TAX","TAX","","",20548.318,""
"202402","RS","RS","","",5193.178,""
"202402","LRB","LRB","","",4392.484,""
"202402","Fran_Bus","KMB","","",72992.403,""
"202402","Fran_Bus","CTB","3","",24912.832,""
"202402","Fran_Bus","CTB","2","",2845.677,""
"202402","Fran_Bus","LWB","","",3697.849,""
"202402","Fran_Bus","NLB","","",2824.332,""
"202402","Railways","MTRC","","Local",136274.512,""
"202402","Railways","MTRC","","Airport",973.446,""
"202402","Railways","MTRC","","LRT",11640.785,""
"202402","Railways","HKT","","",4114.623,""
"202402","PLB","GMB","","",36869.29,""
