matsim_line_id,matsim_route_id,official_operator,official_operator_components_json,official_route_id,official_route_sequence,operator_scope_status,route_franchise_scope_status,json_direction_status,json_route_key,csdi_route_key,csdi_exact_key_match,csdi_candidate_count,csdi_object_ids_json,csdi_source_feature_indices_json,csdi_key_multiplicity_status,matsim_route_suffix,matsim_route_suffix_used_as_scope_evidence,scope_evidence_method,scope_evidence_source_file,scope_evidence_sha256,mapping_quality,unresolved_reason
line_bus_1000542,bus_1000542_1,KMB,"[""KMB""]",1000542,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000542|1,KMB|1000542|1,True,1,[2126],[2125],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000543,bus_1000543_1,KMB,"[""KMB""]",1000543,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000543|1,KMB|1000543|1,True,1,[2127],[2126],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000545,bus_1000545_1,KMB,"[""KMB""]",1000545,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000545|1,KMB|1000545|1,True,1,[2128],[2127],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000545,bus_1000545_2,KMB,"[""KMB""]",1000545,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000545|2,KMB|1000545|2,True,1,[2129],[2128],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000546,bus_1000546_1,KMB,"[""KMB""]",1000546,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000546|1,KMB|1000546|1,True,1,[2130],[2129],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000547,bus_1000547_1,CTB,"[""CTB""]",1000547,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000547|1,CTB|1000547|1,True,1,[2131],[2130],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000550,bus_1000550_1,CTB,"[""CTB""]",1000550,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000550|1,CTB|1000550|1,True,1,[2132],[2131],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000551,bus_1000551_1,KMB,"[""KMB""]",1000551,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000551|1,KMB|1000551|1,True,1,[2133],[2132],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000551,bus_1000551_2,KMB,"[""KMB""]",1000551,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000551|2,KMB|1000551|2,True,1,[2134],[2133],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000552,bus_1000552_1,CTB,"[""CTB""]",1000552,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000552|1,CTB|1000552|1,True,1,[2135],[2134],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000553,bus_1000553_1,CTB,"[""CTB""]",1000553,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000553|1,CTB|1000553|1,True,1,[2136],[2135],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000553,bus_1000553_2,CTB,"[""CTB""]",1000553,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000553|2,CTB|1000553|2,True,1,[2137],[2136],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000554,bus_1000554_1,LWB,"[""LWB""]",1000554,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000554|1,LWB|1000554|1,True,1,[2138],[2137],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000554,bus_1000554_2,LWB,"[""LWB""]",1000554,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000554|2,LWB|1000554|2,True,1,[2139],[2138],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000555,bus_1000555_1,LWB,"[""LWB""]",1000555,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000555|1,LWB|1000555|1,True,1,[2140],[2139],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000556,bus_1000556_1,DB,"[""DB""]",1000556,1,other_bus_operator,other_bus_service,exact,DB|1000556|1,DB|1000556|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000556,bus_1000556_2,DB,"[""DB""]",1000556,2,other_bus_operator,other_bus_service,exact,DB|1000556|2,DB|1000556|2,False,0,[],[],no_exact_key,2,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000557,bus_1000557_1,DB,"[""DB""]",1000557,1,other_bus_operator,other_bus_service,exact,DB|1000557|1,DB|1000557|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000557,bus_1000557_2,DB,"[""DB""]",1000557,2,other_bus_operator,other_bus_service,exact,DB|1000557|2,DB|1000557|2,False,0,[],[],no_exact_key,2,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000558,bus_1000558_1,DB,"[""DB""]",1000558,1,other_bus_operator,other_bus_service,exact,DB|1000558|1,DB|1000558|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000559,bus_1000559_1,DB,"[""DB""]",1000559,1,other_bus_operator,other_bus_service,exact,DB|1000559|1,DB|1000559|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000561,bus_1000561_1,DB,"[""DB""]",1000561,1,other_bus_operator,other_bus_service,exact,DB|1000561|1,DB|1000561|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000562,bus_1000562_1,KMB+CTB,"[""KMB"",""CTB""]",1000562,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1000562|1,KMB+CTB|1000562|1,True,1,[2141],[2140],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000562,bus_1000562_2,KMB+CTB,"[""KMB"",""CTB""]",1000562,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB+CTB|1000562|2,KMB+CTB|1000562|2,True,1,[2142],[2141],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000563,bus_1000563_1,KMB,"[""KMB""]",1000563,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000563|1,KMB|1000563|1,True,1,[2143],[2142],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000563,bus_1000563_2,KMB,"[""KMB""]",1000563,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000563|2,KMB|1000563|2,True,1,[2144],[2143],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000564,bus_1000564_1,KMB,"[""KMB""]",1000564,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000564|1,KMB|1000564|1,True,1,[2145],[2144],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000564,bus_1000564_2,KMB,"[""KMB""]",1000564,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000564|2,KMB|1000564|2,True,1,[2146],[2145],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000566,bus_1000566_1,KMB,"[""KMB""]",1000566,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000566|1,KMB|1000566|1,True,1,[2147],[2146],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000567,bus_1000567_1,LWB,"[""LWB""]",1000567,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000567|1,LWB|1000567|1,True,1,[2148],[2147],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000567,bus_1000567_2,LWB,"[""LWB""]",1000567,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000567|2,LWB|1000567|2,True,1,[2149],[2148],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000568,bus_1000568_1,NLB,"[""NLB""]",1000568,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|1000568|1,NLB|1000568|1,True,1,[2150],[2149],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000569,bus_1000569_1,KMB,"[""KMB""]",1000569,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000569|1,KMB|1000569|1,True,1,[2151],[2150],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000570,bus_1000570_1,KMB,"[""KMB""]",1000570,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000570|1,KMB|1000570|1,True,1,[2152],[2151],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000572,bus_1000572_1,LRTFeeder,"[""LRTFeeder""]",1000572,1,other_bus_operator,other_bus_service,exact,LRTFeeder|1000572|1,LRTFeeder|1000572|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000573,bus_1000573_1,LRTFeeder,"[""LRTFeeder""]",1000573,1,other_bus_operator,other_bus_service,exact,LRTFeeder|1000573|1,LRTFeeder|1000573|1,False,0,[],[],no_exact_key,1,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000573,bus_1000573_2,LRTFeeder,"[""LRTFeeder""]",1000573,2,other_bus_operator,other_bus_service,exact,LRTFeeder|1000573|2,LRTFeeder|1000573|2,False,0,[],[],no_exact_key,2,False,exact_CSDI_route_key_absence_after_complete_key_inventory,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000574,bus_1000574_1,LWB,"[""LWB""]",1000574,1,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000574|1,LWB|1000574|1,True,1,[2153],[2152],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000574,bus_1000574_2,LWB,"[""LWB""]",1000574,2,confirmed_franchised_operator,confirmed_franchised_route,exact,LWB|1000574|2,LWB|1000574|2,True,1,[2154],[2153],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000575,bus_1000575_1,KMB,"[""KMB""]",1000575,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000575|1,KMB|1000575|1,True,1,[2155],[2154],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000587,bus_1000587_1,KMB,"[""KMB""]",1000587,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000587|1,KMB|1000587|1,True,1,[2156],[2155],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000588,bus_1000588_1,KMB,"[""KMB""]",1000588,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000588|1,KMB|1000588|1,True,1,[2157],[2156],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000589,bus_1000589_1,KMB,"[""KMB""]",1000589,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000589|1,KMB|1000589|1,True,1,[2158],[2157],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000590,bus_1000590_1,KMB,"[""KMB""]",1000590,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000590|1,KMB|1000590|1,True,1,[2159],[2158],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000591,bus_1000591_1,NLB,"[""NLB""]",1000591,1,confirmed_franchised_operator,confirmed_franchised_route,exact,NLB|1000591|1,NLB|1000591|1,True,1,[2160],[2159],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000592,bus_1000592_1,KMB,"[""KMB""]",1000592,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000592|1,KMB|1000592|1,True,1,[2161],[2160],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000594,bus_1000594_1,CTB,"[""CTB""]",1000594,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000594|1,CTB|1000594|1,True,1,[2162],[2161],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000595,bus_1000595_1,CTB,"[""CTB""]",1000595,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000595|1,CTB|1000595|1,True,1,[2163],[2162],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000596,bus_1000596_1,CTB,"[""CTB""]",1000596,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000596|1,CTB|1000596|1,True,1,[2164],[2163],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000597,bus_1000597_1,KMB,"[""KMB""]",1000597,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000597|1,KMB|1000597|1,True,1,[2165],[2164],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000598,bus_1000598_1,KMB,"[""KMB""]",1000598,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000598|1,KMB|1000598|1,True,1,[2166],[2165],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000601,bus_1000601_1,KMB,"[""KMB""]",1000601,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000601|1,KMB|1000601|1,True,1,[2167],[2166],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000601,bus_1000601_2,KMB,"[""KMB""]",1000601,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000601|2,KMB|1000601|2,True,1,[2168],[2167],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000602,bus_1000602_1,KMB,"[""KMB""]",1000602,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000602|1,KMB|1000602|1,True,1,[2169],[2168],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000602,bus_1000602_2,KMB,"[""KMB""]",1000602,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000602|2,KMB|1000602|2,True,1,[2170],[2169],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000603,bus_1000603_1,CTB,"[""CTB""]",1000603,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000603|1,CTB|1000603|1,True,1,[2171],[2170],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000603,bus_1000603_2,CTB,"[""CTB""]",1000603,2,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000603|2,CTB|1000603|2,True,1,[2172],[2171],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000606,bus_1000606_1,KMB,"[""KMB""]",1000606,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000606|1,KMB|1000606|1,True,1,[2173],[2172],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000607,bus_1000607_1,KMB,"[""KMB""]",1000607,1,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000607|1,KMB|1000607|1,True,1,[2174],[2173],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000607,bus_1000607_2,KMB,"[""KMB""]",1000607,2,confirmed_franchised_operator,confirmed_franchised_route,exact,KMB|1000607|2,KMB|1000607|2,True,1,[2175],[2174],unique_feature,2,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
line_bus_1000608,bus_1000608_1,CTB,"[""CTB""]",1000608,1,confirmed_franchised_operator,confirmed_franchised_route,exact,CTB|1000608|1,CTB|1000608|1,True,1,[2176],[2175],unique_feature,1,False,exact_companyCode_routeId_routeSeq_key_in_CSDI_franchised_bus_geometry,data/transit/hongkong/API_Supplements/geometry/franchised_bus_routes.geojson,16fb3f75a7fbe8dbe32788365b5b48ab76ce65dfda561f344dc2106ec7c7b417,A,
